fecha,metrica,tipo_credito,valor
2019-08-31,morosidad_publicada,pequenas_empresas,8.637893
2019-08-31,deudores,total,4434328.000000
2019-08-31,mora_120d,total,2.328270
2019-08-31,mora_30d,total,3.719807
2019-08-31,mora_60d,total,3.074277
2019-08-31,mora_90d,total,2.629293
2019-08-31,morosidad_contable,total,3.130000
2019-08-31,morosidad_publicada,total,3.126567
2019-09-30,deudores,consumo,3548768.000000
2019-09-30,morosidad_publicada,consumo,2.995444
2019-09-30,deudores,corporativo,760.000000
2019-09-30,morosidad_publicada,corporativo,0.035485
2019-09-30,deudores,grandes_empresas,3100.000000
2019-09-30,morosidad_publicada,grandes_empresas,1.226402
2019-09-30,deudores,hipotecario,231304.000000
2019-09-30,morosidad_publicada,hipotecario,2.997057
2019-09-30,deudores,medianas_empresas,32958.000000
2019-09-30,morosidad_publicada,medianas_empresas,8.520356
2019-09-30,deudores,microempresas,681505.000000
2019-09-30,morosidad_publicada,microempresas,3.545907
2019-09-30,deudores,pequenas_empresas,260387.000000
2019-09-30,morosidad_publicada,pequenas_empresas,8.641754
2019-09-30,deudores,total,4466958.000000
2019-09-30,mora_120d,total,2.349573
2019-09-30,mora_30d,total,3.765470
2019-09-30,mora_60d,total,3.127255
2019-09-30,mora_90d,total,2.666182
2019-09-30,morosidad_contable,total,3.100000
2019-09-30,morosidad_publicada,total,3.101598
2019-10-31,deudores,consumo,3585492.000000
2019-10-31,morosidad_publicada,consumo,3.001844
2019-10-31,deudores,corporativo,765.000000
2019-10-31,morosidad_publicada,corporativo,0.027271
2019-10-31,deudores,grandes_empresas,3119.000000
2019-10-31,morosidad_publicada,grandes_empresas,1.263792
2019-10-31,deudores,hipotecario,232344.000000
2019-10-31,morosidad_publicada,hipotecario,2.983646
2019-10-31,deudores,medianas_empresas,33387.000000
2019-10-31,morosidad_publicada,medianas_empresas,8.464406
2019-10-31,deudores,microempresas,681812.000000
2019-10-31,morosidad_publicada,microempresas,3.533507
2019-10-31,deudores,pequenas_empresas,261112.000000
2019-10-31,morosidad_publicada,pequenas_empresas,8.543539
2019-10-31,deudores,total,4503495.000000
2019-10-31,mora_120d,total,2.370988
2019-10-31,mora_30d,total,3.713001
2019-10-31,mora_60d,total,3.061193
2019-10-31,mora_90d,total,2.670343
2019-10-31,morosidad_contable,total,3.080000
2019-10-31,morosidad_publicada,total,3.081567
2019-11-30,deudores,consumo,3616272.000000
2019-11-30,morosidad_publicada,consumo,3.053750
2019-11-30,deudores,corporativo,761.000000
2019-11-30,morosidad_publicada,corporativo,0.043055
2019-11-30,deudores,grandes_empresas,3120.000000
2019-11-30,morosidad_publicada,grandes_empresas,1.239355
2019-11-30,deudores,hipotecario,233321.000000
2019-11-30,morosidad_publicada,hipotecario,2.970859
2019-11-30,deudores,medianas_empresas,33316.000000
2019-11-30,morosidad_publicada,medianas_empresas,8.286430
2019-11-30,deudores,microempresas,683819.000000
2019-11-30,morosidad_publicada,microempresas,3.442403
2019-11-30,deudores,pequenas_empresas,263040.000000
2019-11-30,morosidad_publicada,pequenas_empresas,8.307565
2019-11-30,deudores,total,4536065.000000
2019-11-30,mora_120d,total,2.368686
2019-11-30,mora_30d,total,3.684546
2019-11-30,mora_60d,total,3.051357
2019-11-30,mora_90d,total,2.641459
2019-11-30,morosidad_contable,total,3.050000
2019-11-30,morosidad_publicada,total,3.048757
2019-12-31,deudores,consumo,3646568.000000
2019-12-31,morosidad_publicada,consumo,2.998347
2019-12-31,deudores,corporativo,746.000000
2019-12-31,morosidad_publicada,corporativo,0.018090
2019-12-31,deudores,grandes_empresas,3119.000000
2019-12-31,morosidad_publicada,grandes_empresas,1.343740
2019-12-31,deudores,hipotecario,234059.000000
2019-12-31,morosidad_publicada,hipotecario,2.958088
2019-12-31,deudores,medianas_empresas,33439.000000
2019-12-31,morosidad_publicada,medianas_empresas,8.040929
2019-12-31,deudores,microempresas,681985.000000
2019-12-31,morosidad_publicada,microempresas,3.407373
2019-12-31,deudores,pequenas_empresas,262968.000000
2019-12-31,morosidad_publicada,pequenas_empresas,8.202918
2019-12-31,deudores,total,4563638.000000
2019-12-31,mora_120d,total,2.310188
2019-12-31,mora_30d,total,3.603677
2019-12-31,mora_60d,total,3.034711
2019-12-31,mora_90d,total,2.608549
2019-12-31,morosidad_contable,total,3.020000
2019-12-31,morosidad_publicada,total,3.019031
2020-01-31,deudores,consumo,3663259.000000
2020-01-31,morosidad_publicada,consumo,3.083902
2020-01-31,deudores,corporativo,795.000000
2020-01-31,morosidad_publicada,corporativo,0.061374
2020-01-31,deudores,grandes_empresas,3116.000000
2020-01-31,morosidad_publicada,grandes_empresas,1.338703
2020-01-31,deudores,hipotecario,234871.000000
2020-01-31,morosidad_publicada,hipotecario,2.954652
2020-01-31,deudores,medianas_empresas,33722.000000
2020-01-31,morosidad_publicada,medianas_empresas,8.272503
2020-01-31,deudores,microempresas,681519.000000
2020-01-31,morosidad_publicada,microempresas,3.403568
2020-01-31,deudores,pequenas_empresas,263898.000000
2020-01-31,morosidad_publicada,pequenas_empresas,8.275948
2020-01-31,deudores,total,4581259.000000
2020-01-31,mora_120d,total,2.270865
2020-01-31,mora_30d,total,3.597598
2020-01-31,mora_60d,total,2.947531
2020-01-31,mora_90d,total,2.542397
2020-01-31,morosidad_contable,total,3.090000
2020-02-29,deudores,consumo,3679168.000000
2020-02-29,morosidad_publicada,consumo,3.030198
2020-02-29,deudores,corporativo,772.000000
2020-02-29,morosidad_publicada,corporativo,0.072412
2020-02-29,deudores,grandes_empresas,3093.000000
2020-02-29,morosidad_publicada,grandes_empresas,1.308626
2020-02-29,deudores,hipotecario,235625.000000
2020-02-29,morosidad_publicada,hipotecario,2.929125
2020-02-29,deudores,medianas_empresas,33911.000000
2020-02-29,morosidad_publicada,medianas_empresas,8.425274
2020-02-29,deudores,microempresas,684002.000000
2020-02-29,morosidad_publicada,microempresas,3.460513
2020-02-29,deudores,pequenas_empresas,265734.000000
2020-02-29,morosidad_publicada,pequenas_empresas,8.169004
2020-02-29,deudores,total,4601767.000000
2020-02-29,mora_120d,total,2.330042
2020-02-29,mora_30d,total,3.713929
2020-02-29,mora_60d,total,3.060120
2020-02-29,mora_90d,total,2.624102
2020-02-29,morosidad_contable,total,3.090000
2020-03-31,deudores,consumo,3650403.000000
2020-03-31,morosidad_publicada,consumo,3.248634
2020-03-31,deudores,corporativo,780.000000
2020-03-31,morosidad_publicada,corporativo,0.083611
2020-03-31,deudores,grandes_empresas,3098.000000
2020-03-31,morosidad_publicada,grandes_empresas,1.346085
2020-03-31,deudores,hipotecario,235035.000000
2020-03-31,morosidad_publicada,hipotecario,3.131344
2020-03-31,deudores,medianas_empresas,33996.000000
2020-03-31,morosidad_publicada,medianas_empresas,8.708501
2020-03-31,deudores,microempresas,676147.000000
2020-03-31,morosidad_publicada,microempresas,3.645284
2020-03-31,deudores,pequenas_empresas,266254.000000
2020-03-31,morosidad_publicada,pequenas_empresas,8.397940
2020-03-31,deudores,total,4570058.000000
2020-03-31,mora_120d,total,2.246490
2020-03-31,mora_30d,total,3.593733
2020-03-31,mora_60d,total,2.946222
2020-03-31,mora_90d,total,2.529196
2020-03-31,morosidad_contable,total,3.150000
2020-04-30,deudores,consumo,3558086.000000
2020-04-30,morosidad_publicada,consumo,3.655745
2020-04-30,deudores,corporativo,732.000000
2020-04-30,morosidad_publicada,corporativo,0.141003
2020-04-30,deudores,grandes_empresas,3036.000000
2020-04-30,morosidad_publicada,grandes_empresas,1.517194
2020-04-30,deudores,hipotecario,234487.000000
2020-04-30,morosidad_publicada,hipotecario,3.482660
2020-04-30,deudores,medianas_empresas,34174.000000
2020-04-30,morosidad_publicada,medianas_empresas,9.312125
2020-04-30,deudores,microempresas,655579.000000
2020-04-30,morosidad_publicada,microempresas,3.747178
2020-04-30,deudores,pequenas_empresas,267896.000000
2020-04-30,morosidad_publicada,pequenas_empresas,8.515965
2020-04-30,deudores,total,4462576.000000
2020-04-30,mora_120d,total,2.291827
2020-04-30,mora_30d,total,3.927807
2020-04-30,mora_60d,total,3.106852
2020-04-30,mora_90d,total,2.625028
2020-04-30,morosidad_contable,total,3.380000
2020-05-31,deudores,consumo,3514798.000000
2020-05-31,morosidad_publicada,consumo,3.508408
2020-05-31,deudores,corporativo,728.000000
2020-05-31,morosidad_publicada,corporativo,0.052618
2020-05-31,deudores,grandes_empresas,3197.000000
2020-05-31,morosidad_publicada,grandes_empresas,1.363326
2020-05-31,deudores,hipotecario,234157.000000
2020-05-31,morosidad_publicada,hipotecario,3.449575
2020-05-31,deudores,medianas_empresas,35434.000000
2020-05-31,morosidad_publicada,medianas_empresas,7.511638
2020-05-31,deudores,microempresas,636721.000000
2020-05-31,morosidad_publicada,microempresas,3.995173
2020-05-31,deudores,pequenas_empresas,275548.000000
2020-05-31,morosidad_publicada,pequenas_empresas,7.362662
2020-05-31,deudores,total,4410097.000000
2020-05-31,mora_120d,total,2.224760
2020-05-31,mora_30d,total,3.717787
2020-05-31,mora_60d,total,3.033547
2020-05-31,mora_90d,total,2.542023
2020-05-31,morosidad_contable,total,3.080000
2020-06-30,deudores,consumo,3488398.000000
2020-06-30,morosidad_publicada,consumo,3.711187
2020-06-30,deudores,corporativo,726.000000
2020-06-30,morosidad_publicada,corporativo,0.064498
2020-06-30,deudores,grandes_empresas,3319.000000
2020-06-30,morosidad_publicada,grandes_empresas,1.329272
2020-06-30,deudores,hipotecario,233696.000000
2020-06-30,morosidad_publicada,hipotecario,3.581973
2020-06-30,deudores,medianas_empresas,36859.000000
2020-06-30,morosidad_publicada,medianas_empresas,7.281631
2020-06-30,deudores,microempresas,610370.000000
2020-06-30,morosidad_publicada,microempresas,4.729128
2020-06-30,deudores,pequenas_empresas,278559.000000
2020-06-30,morosidad_publicada,pequenas_empresas,7.066554
2020-06-30,deudores,total,4366864.000000
2020-06-30,mora_120d,total,2.287767
2020-06-30,mora_30d,total,3.579351
2020-06-30,mora_60d,total,3.024902
2020-06-30,mora_90d,total,2.589526
2020-06-30,morosidad_contable,total,3.150000
2020-07-31,deudores,consumo,3453535.000000
2020-07-31,morosidad_publicada,consumo,3.488867
2020-07-31,deudores,corporativo,770.000000
2020-07-31,morosidad_publicada,corporativo,0.114170
2020-07-31,deudores,grandes_empresas,3430.000000
2020-07-31,morosidad_publicada,grandes_empresas,1.335997
2020-07-31,deudores,hipotecario,232870.000000
2020-07-31,morosidad_publicada,hipotecario,3.306553
2020-07-31,deudores,medianas_empresas,38386.000000
2020-07-31,morosidad_publicada,medianas_empresas,6.846628
2020-07-31,deudores,microempresas,585192.000000
2020-07-31,morosidad_publicada,microempresas,3.817649
2020-07-31,deudores,pequenas_empresas,283447.000000
2020-07-31,morosidad_publicada,pequenas_empresas,6.381752
2020-07-31,deudores,total,4317942.000000
2020-07-31,mora_120d,total,2.311762
2020-07-31,mora_30d,total,3.686254
2020-07-31,mora_60d,total,2.952098
2020-07-31,mora_90d,total,2.595592
2020-07-31,morosidad_contable,total,3.020000
2020-08-31,deudores,consumo,3442439.000000
2020-08-31,morosidad_publicada,consumo,3.707067
2020-08-31,deudores,corporativo,780.000000
2020-08-31,morosidad_publicada,corporativo,0.492107
2020-08-31,deudores,grandes_empresas,3469.000000
2020-08-31,morosidad_publicada,grandes_empresas,1.195763
2020-08-31,deudores,hipotecario,232504.000000
2020-08-31,morosidad_publicada,hipotecario,3.286345
2020-08-31,deudores,medianas_empresas,39952.000000
2020-08-31,morosidad_publicada,medianas_empresas,6.572111
2020-08-31,deudores,microempresas,586286.000000
2020-08-31,morosidad_publicada,microempresas,3.259235
2020-08-31,deudores,pequenas_empresas,293859.000000
2020-08-31,morosidad_publicada,pequenas_empresas,6.097484
2020-08-31,deudores,total,4319533.000000
2020-08-31,mora_120d,total,2.297106
2020-08-31,mora_30d,total,3.699805
2020-08-31,mora_60d,total,3.087091
2020-08-31,mora_90d,total,2.552244
2020-08-31,morosidad_contable,total,3.100000
2020-09-30,deudores,consumo,3438602.000000
2020-09-30,morosidad_publicada,consumo,4.392413
2020-09-30,deudores,corporativo,761.000000
2020-09-30,morosidad_publicada,corporativo,0.526719
2020-09-30,deudores,grandes_empresas,3472.000000
2020-09-30,morosidad_publicada,grandes_empresas,1.078445
2020-09-30,deudores,hipotecario,232820.000000
2020-09-30,morosidad_publicada,hipotecario,3.444737
2020-09-30,deudores,medianas_empresas,40931.000000
2020-09-30,morosidad_publicada,medianas_empresas,6.571149
2020-09-30,deudores,microempresas,594233.000000
2020-09-30,morosidad_publicada,microempresas,3.133211
2020-09-30,deudores,pequenas_empresas,304256.000000
2020-09-30,morosidad_publicada,pequenas_empresas,6.009074
2020-09-30,deudores,total,4336645.000000
2020-09-30,mora_120d,total,2.428030
2020-09-30,mora_30d,total,3.996852
2020-09-30,mora_60d,total,3.403310
2020-09-30,mora_90d,total,2.892751
2020-09-30,morosidad_contable,total,3.290000
2020-10-31,deudores,consumo,3448681.000000
2020-10-31,morosidad_publicada,consumo,5.168293
2020-10-31,deudores,corporativo,753.000000
2020-10-31,morosidad_publicada,corporativo,0.655490
2020-10-31,deudores,grandes_empresas,3491.000000
2020-10-31,morosidad_publicada,grandes_empresas,1.094295
2020-10-31,deudores,hipotecario,233323.000000
2020-10-31,morosidad_publicada,hipotecario,3.583491
2020-10-31,deudores,medianas_empresas,41518.000000
2020-10-31,morosidad_publicada,medianas_empresas,6.609898
2020-10-31,deudores,microempresas,613123.000000
2020-10-31,morosidad_publicada,microempresas,3.354232
2020-10-31,deudores,pequenas_empresas,308886.000000
2020-10-31,morosidad_publicada,pequenas_empresas,6.212598
2020-10-31,deudores,total,4369283.000000
2020-10-31,mora_120d,total,2.650856
2020-10-31,mora_30d,total,4.268213
2020-10-31,mora_60d,total,3.603726
2020-10-31,mora_90d,total,3.060140
2020-10-31,morosidad_contable,total,3.520000
2020-11-30,deudores,consumo,3414619.000000
2020-11-30,morosidad_publicada,consumo,5.868906
2020-11-30,deudores,corporativo,757.000000
2020-11-30,morosidad_publicada,corporativo,0.676449
2020-11-30,deudores,grandes_empresas,3495.000000
2020-11-30,morosidad_publicada,grandes_empresas,1.210224
2020-11-30,deudores,hipotecario,234068.000000
2020-11-30,morosidad_publicada,hipotecario,3.609370
2020-11-30,deudores,medianas_empresas,46233.000000
2020-11-30,morosidad_publicada,medianas_empresas,6.239139
2020-11-30,deudores,microempresas,612530.000000
2020-11-30,morosidad_publicada,microempresas,3.429194
2020-11-30,deudores,pequenas_empresas,306822.000000
2020-11-30,morosidad_publicada,pequenas_empresas,7.300028
2020-11-30,deudores,total,4339435.000000
2020-11-30,mora_120d,total,2.744435
2020-11-30,mora_30d,total,4.508713
2020-11-30,mora_60d,total,3.785127
2020-11-30,mora_90d,total,3.215094
2020-11-30,morosidad_contable,total,3.700000
2020-12-31,deudores,consumo,3382782.000000
2020-12-31,morosidad_publicada,consumo,6.384278
2020-12-31,deudores,corporativo,761.000000
2020-12-31,morosidad_publicada,corporativo,0.693024
2020-12-31,deudores,grandes_empresas,3492.000000
2020-12-31,morosidad_publicada,grandes_empresas,1.226192
2020-12-31,deudores,hipotecario,234570.000000
2020-12-31,morosidad_publicada,hipotecario,3.558507
2020-12-31,deudores,medianas_empresas,48679.000000
2020-12-31,morosidad_publicada,medianas_empresas,6.073648
2020-12-31,deudores,microempresas,613640.000000
2020-12-31,morosidad_publicada,microempresas,3.559196
2020-12-31,deudores,pequenas_empresas,308398.000000
2020-12-31,morosidad_publicada,pequenas_empresas,7.831164
2020-12-31,deudores,total,4313802.000000
2020-12-31,mora_120d,total,2.871182
2020-12-31,mora_30d,total,4.488654
2020-12-31,mora_60d,total,3.930316
2020-12-31,mora_90d,total,3.358687
2020-12-31,morosidad_contable,total,3.800000
2021-01-31,deudores,consumo,3300748.000000
2021-01-31,morosidad_publicada,consumo,6.139681
2021-01-31,deudores,corporativo,862.000000
2021-01-31,morosidad_publicada,corporativo,0.701212
2021-01-31,deudores,grandes_empresas,3485.000000
2021-01-31,morosidad_publicada,grandes_empresas,1.336074
2021-01-31,deudores,hipotecario,234861.000000
2021-01-31,morosidad_publicada,hipotecario,3.656902
2021-01-31,deudores,medianas_empresas,50802.000000
2021-01-31,morosidad_publicada,medianas_empresas,6.202379
2021-01-31,deudores,microempresas,599207.000000
2021-01-31,morosidad_publicada,microempresas,3.953342
2021-01-31,deudores,pequenas_empresas,320793.000000
2021-01-31,morosidad_publicada,pequenas_empresas,8.230176
2021-01-31,deudores,total,4237782.000000
2021-01-31,mora_120d,total,2.941713
2021-01-31,mora_30d,total,4.370674
2021-01-31,mora_60d,total,3.835223
2021-01-31,mora_90d,total,3.426490
2021-01-31,morosidad_contable,total,3.840000
2021-02-28,deudores,consumo,3237434.000000
2021-02-28,morosidad_publicada,consumo,5.812209
2021-02-28,deudores,corporativo,859.000000
2021-02-28,morosidad_publicada,corporativo,0.731529
2021-02-28,deudores,grandes_empresas,3490.000000
2021-02-28,morosidad_publicada,grandes_empresas,1.303599
2021-02-28,deudores,hipotecario,235518.000000
2021-02-28,morosidad_publicada,hipotecario,3.617296
2021-02-28,deudores,medianas_empresas,51705.000000
2021-02-28,morosidad_publicada,medianas_empresas,6.343204
2021-02-28,deudores,microempresas,587926.000000
2021-02-28,morosidad_publicada,microempresas,4.286888
2021-02-28,deudores,pequenas_empresas,331709.000000
2021-02-28,morosidad_publicada,pequenas_empresas,8.560898
2021-02-28,deudores,total,4179259.000000
2021-02-28,mora_120d,total,3.067746
2021-02-28,mora_30d,total,4.388599
2021-02-28,mora_60d,total,3.801732
2021-02-28,mora_90d,total,3.418140
2021-02-28,morosidad_contable,total,3.840000
2021-02-28,morosidad_publicada,total,3.843350
2021-03-31,deudores,consumo,3239124.000000
2021-03-31,morosidad_publicada,consumo,4.963754
2021-03-31,deudores,corporativo,832.000000
2021-03-31,morosidad_publicada,corporativo,0.755064
2021-03-31,deudores,grandes_empresas,3532.000000
2021-03-31,morosidad_publicada,grandes_empresas,1.258877
2021-03-31,deudores,hipotecario,236253.000000
2021-03-31,morosidad_publicada,hipotecario,3.612820
2021-03-31,deudores,medianas_empresas,54616.000000
2021-03-31,morosidad_publicada,medianas_empresas,6.253043
2021-03-31,deudores,microempresas,589561.000000
2021-03-31,morosidad_publicada,microempresas,4.903798
2021-03-31,deudores,pequenas_empresas,337944.000000
2021-03-31,morosidad_publicada,pequenas_empresas,9.593381
2021-03-31,deudores,total,4192227.000000
2021-03-31,mora_120d,total,3.017935
2021-03-31,mora_30d,total,4.298201
2021-03-31,mora_60d,total,3.747373
2021-03-31,mora_90d,total,3.327798
2021-03-31,morosidad_contable,total,3.750000
2021-03-31,morosidad_publicada,total,3.753372
2021-04-30,deudores,consumo,3233442.000000
2021-04-30,morosidad_publicada,consumo,4.286278
2021-04-30,deudores,corporativo,816.000000
2021-04-30,morosidad_publicada,corporativo,0.734375
2021-04-30,deudores,grandes_empresas,3457.000000
2021-04-30,morosidad_publicada,grandes_empresas,1.323725
2021-04-30,deudores,hipotecario,236921.000000
2021-04-30,morosidad_publicada,hipotecario,3.579992
2021-04-30,deudores,medianas_empresas,55443.000000
2021-04-30,morosidad_publicada,medianas_empresas,6.214453
2021-04-30,deudores,microempresas,588207.000000
2021-04-30,morosidad_publicada,microempresas,4.748803
2021-04-30,deudores,pequenas_empresas,339674.000000
2021-04-30,morosidad_publicada,pequenas_empresas,9.476937
2021-04-30,deudores,total,4186640.000000
2021-04-30,mora_120d,total,2.895165
2021-04-30,mora_30d,total,4.189762
2021-04-30,mora_60d,total,3.644426
2021-04-30,mora_90d,total,3.238063
2021-04-30,morosidad_contable,total,3.630000
2021-04-30,morosidad_publicada,total,3.626801
2021-05-31,deudores,consumo,3249545.000000
2021-05-31,morosidad_publicada,consumo,4.051615
2021-05-31,deudores,corporativo,814.000000
2021-05-31,morosidad_publicada,corporativo,0.692382
2021-05-31,deudores,grandes_empresas,3493.000000
2021-05-31,morosidad_publicada,grandes_empresas,1.453075
2021-05-31,deudores,hipotecario,236924.000000
2021-05-31,morosidad_publicada,hipotecario,3.571390
2021-05-31,deudores,medianas_empresas,55804.000000
2021-05-31,morosidad_publicada,medianas_empresas,6.280655
2021-05-31,deudores,microempresas,592157.000000
2021-05-31,morosidad_publicada,microempresas,4.541902
2021-05-31,deudores,pequenas_empresas,340019.000000
2021-05-31,morosidad_publicada,pequenas_empresas,9.419868
2021-05-31,deudores,total,4205660.000000
2021-05-31,mora_120d,total,2.859131
2021-05-31,mora_30d,total,4.085184
2021-05-31,mora_60d,total,3.552310
2021-05-31,mora_90d,total,3.176105
2021-05-31,morosidad_contable,total,3.570000
2021-05-31,morosidad_publicada,total,3.567959
2021-06-30,deudores,consumo,3261198.000000
2021-06-30,morosidad_publicada,consumo,3.972986
2021-06-30,deudores,corporativo,815.000000
2021-06-30,morosidad_publicada,corporativo,0.670724
2021-06-30,deudores,grandes_empresas,3508.000000
2021-06-30,morosidad_publicada,grandes_empresas,1.574987
2021-06-30,deudores,hipotecario,237191.000000
2021-06-30,morosidad_publicada,hipotecario,3.506379
2021-06-30,deudores,medianas_empresas,56021.000000
2021-06-30,morosidad_publicada,medianas_empresas,6.661640
2021-06-30,deudores,microempresas,600895.000000
2021-06-30,morosidad_publicada,microempresas,4.254829
2021-06-30,deudores,pequenas_empresas,341402.000000
2021-06-30,morosidad_publicada,pequenas_empresas,9.459507
2021-06-30,deudores,total,4224044.000000
2021-06-30,mora_120d,total,2.884545
2021-06-30,mora_30d,total,4.031427
2021-06-30,mora_60d,total,3.558556
2021-06-30,mora_90d,total,3.160785
2021-06-30,morosidad_contable,total,3.600000
2021-06-30,morosidad_publicada,total,3.603013
2021-07-31,deudores,consumo,3250627.000000
2021-07-31,morosidad_publicada,consumo,3.620378
2021-07-31,deudores,corporativo,812.000000
2021-07-31,morosidad_publicada,corporativo,0.673017
2021-07-31,deudores,grandes_empresas,3533.000000
2021-07-31,morosidad_publicada,grandes_empresas,1.548257
2021-07-31,deudores,hipotecario,237365.000000
2021-07-31,morosidad_publicada,hipotecario,3.491792
2021-07-31,deudores,medianas_empresas,55998.000000
2021-07-31,morosidad_publicada,medianas_empresas,7.417703
2021-07-31,deudores,microempresas,602237.000000
2021-07-31,morosidad_publicada,microempresas,3.961898
2021-07-31,deudores,pequenas_empresas,338781.000000
2021-07-31,morosidad_publicada,pequenas_empresas,9.543584
2021-07-31,deudores,total,4212548.000000
2021-07-31,mora_120d,total,2.817549
2021-07-31,mora_30d,total,4.065644
2021-07-31,mora_60d,total,3.440247
2021-07-31,mora_90d,total,3.110674
2021-07-31,morosidad_contable,total,3.660000
2021-07-31,morosidad_publicada,total,3.662806
2021-08-31,deudores,consumo,3255984.000000
2021-08-31,morosidad_publicada,consumo,3.332568
2021-08-31,deudores,corporativo,826.000000
2021-08-31,morosidad_publicada,corporativo,0.769419
2021-08-31,deudores,grandes_empresas,3489.000000
2021-08-31,morosidad_publicada,grandes_empresas,1.349054
2021-08-31,deudores,hipotecario,237238.000000
2021-08-31,morosidad_publicada,hipotecario,3.409460
2021-08-31,deudores,medianas_empresas,56102.000000
2021-08-31,morosidad_publicada,medianas_empresas,7.965132
2021-08-31,deudores,microempresas,610164.000000
2021-08-31,morosidad_publicada,microempresas,3.716460
2021-08-31,deudores,pequenas_empresas,337841.000000
2021-08-31,morosidad_publicada,pequenas_empresas,9.457558
2021-08-31,deudores,total,4223691.000000
2021-08-31,mora_120d,total,2.857408
2021-08-31,mora_30d,total,4.059019
2021-08-31,mora_60d,total,3.514127
2021-08-31,mora_90d,total,3.094743
2021-08-31,morosidad_contable,total,3.700000
2021-08-31,morosidad_publicada,total,3.700376
2021-09-30,deudores,consumo,3262197.000000
2021-09-30,morosidad_publicada,consumo,3.012606
2021-09-30,deudores,corporativo,812.000000
2021-09-30,morosidad_publicada,corporativo,0.697218
2021-09-30,deudores,grandes_empresas,3493.000000
2021-09-30,morosidad_publicada,grandes_empresas,1.253163
2021-09-30,deudores,hipotecario,237514.000000
2021-09-30,morosidad_publicada,hipotecario,3.293540
2021-09-30,deudores,medianas_empresas,56208.000000
2021-09-30,morosidad_publicada,medianas_empresas,8.556799
2021-09-30,deudores,microempresas,617512.000000
2021-09-30,morosidad_publicada,microempresas,3.643707
2021-09-30,deudores,pequenas_empresas,340111.000000
2021-09-30,morosidad_publicada,pequenas_empresas,9.428350
2021-09-30,deudores,total,4236611.000000
2021-09-30,mora_120d,total,2.815305
2021-09-30,mora_30d,total,3.987617
2021-09-30,mora_60d,total,3.476963
2021-09-30,mora_90d,total,3.106638
2021-09-30,morosidad_contable,total,3.730000
2021-09-30,morosidad_publicada,total,3.733094
2021-10-31,deudores,consumo,3319187.000000
2021-10-31,morosidad_publicada,consumo,2.714327
2021-10-31,deudores,corporativo,783.000000
2021-10-31,morosidad_publicada,corporativo,0.694939
2021-10-31,deudores,grandes_empresas,3506.000000
2021-10-31,morosidad_publicada,grandes_empresas,1.325267
2021-10-31,deudores,hipotecario,238372.000000
2021-10-31,morosidad_publicada,hipotecario,3.252764
2021-10-31,deudores,medianas_empresas,56412.000000
2021-10-31,morosidad_publicada,medianas_empresas,9.085327
2021-10-31,deudores,microempresas,625603.000000
2021-10-31,morosidad_publicada,microempresas,4.468495
2021-10-31,deudores,pequenas_empresas,341748.000000
2021-10-31,morosidad_publicada,pequenas_empresas,9.944098
2021-10-31,deudores,total,4297787.000000
2021-10-31,mora_120d,total,2.831005
2021-10-31,mora_30d,total,4.115767
2021-10-31,mora_60d,total,3.453995
2021-10-31,mora_90d,total,3.097088
2021-10-31,morosidad_contable,total,3.840000
2021-10-31,morosidad_publicada,total,3.841798
2021-11-30,deudores,consumo,3369950.000000
2021-11-30,morosidad_publicada,consumo,2.571799
2021-11-30,deudores,corporativo,804.000000
2021-11-30,morosidad_publicada,corporativo,0.783798
2021-11-30,deudores,grandes_empresas,3482.000000
2021-11-30,morosidad_publicada,grandes_empresas,1.453706
2021-11-30,deudores,hipotecario,239118.000000
2021-11-30,morosidad_publicada,hipotecario,3.158411
2021-11-30,deudores,medianas_empresas,56509.000000
2021-11-30,morosidad_publicada,medianas_empresas,9.319697
2021-11-30,deudores,microempresas,633006.000000
2021-11-30,morosidad_publicada,microempresas,4.182682
2021-11-30,deudores,pequenas_empresas,340126.000000
2021-11-30,morosidad_publicada,pequenas_empresas,9.448414
2021-11-30,deudores,total,4349334.000000
2021-11-30,mora_120d,total,2.774143
2021-11-30,mora_30d,total,4.071455
2021-11-30,mora_60d,total,3.501109
2021-11-30,mora_90d,total,3.040168
2021-11-30,morosidad_contable,total,3.840000
2021-11-30,morosidad_publicada,total,3.842134
2021-12-31,deudores,consumo,3411550.000000
2021-12-31,morosidad_publicada,consumo,2.480020
2021-12-31,deudores,corporativo,799.000000
2021-12-31,morosidad_publicada,corporativo,0.645775
2021-12-31,deudores,grandes_empresas,3507.000000
2021-12-31,morosidad_publicada,grandes_empresas,1.431149
2021-12-31,deudores,hipotecario,239862.000000
2021-12-31,morosidad_publicada,hipotecario,3.065468
2021-12-31,deudores,medianas_empresas,56481.000000
2021-12-31,morosidad_publicada,medianas_empresas,9.472565
2021-12-31,deudores,microempresas,637574.000000
2021-12-31,morosidad_publicada,microempresas,4.397853
2021-12-31,deudores,pequenas_empresas,342502.000000
2021-12-31,morosidad_publicada,pequenas_empresas,9.437208
2021-12-31,deudores,total,4394992.000000
2021-12-31,mora_120d,total,2.761401
2021-12-31,mora_30d,total,4.100261
2021-12-31,mora_60d,total,3.523876
2021-12-31,mora_90d,total,3.122259
2021-12-31,morosidad_contable,total,3.770000
2021-12-31,morosidad_publicada,total,3.769401
2022-01-31,deudores,consumo,3444985.000000
2022-01-31,morosidad_publicada,consumo,2.394064
2022-01-31,deudores,corporativo,794.000000
