fecha,entidad_id,tipo_credito,deudores
2020-01-31,BBVA,consumo,485401.000000
2020-01-31,BBVA,corporativo,297.000000
2020-01-31,BBVA,grandes_empresas,1803.000000
2020-01-31,BBVA,hipotecario,51151.000000
2020-01-31,BBVA,medianas_empresas,15572.000000
2020-01-31,BBVA,microempresas,3322.000000
2020-01-31,BBVA,pequenas_empresas,18930.000000
2020-01-31,BCP,consumo,948792.000000
2020-01-31,BCP,corporativo,535.000000
2020-01-31,BCP,grandes_empresas,2062.000000
2020-01-31,BCP,hipotecario,70722.000000
2020-01-31,BCP,medianas_empresas,22187.000000
2020-01-31,BCP,microempresas,34637.000000
2020-01-31,BCP,pequenas_empresas,53003.000000
2020-01-31,BIF,consumo,105144.000000
2020-01-31,BIF,corporativo,105.000000
2020-01-31,BIF,grandes_empresas,640.000000
2020-01-31,BIF,hipotecario,13520.000000
2020-01-31,BIF,medianas_empresas,2040.000000
2020-01-31,BIF,microempresas,1514.000000
2020-01-31,BIF,pequenas_empresas,886.000000
2020-01-31,CITIBANK,corporativo,35.000000
2020-01-31,CITIBANK,grandes_empresas,80.000000
2020-01-31,CITIBANK,medianas_empresas,10.000000
2020-01-31,CITIBANK,microempresas,9.000000
2020-01-31,CITIBANK,pequenas_empresas,12.000000
2020-01-31,FALABELLA,consumo,1140968.000000
2020-01-31,FALABELLA,grandes_empresas,1.000000
2020-01-31,FALABELLA,hipotecario,57.000000
2020-01-31,FALABELLA,medianas_empresas,1.000000
2020-01-31,GNB,consumo,47922.000000
2020-01-31,GNB,corporativo,33.000000
2020-01-31,GNB,grandes_empresas,152.000000
2020-01-31,GNB,hipotecario,7016.000000
2020-01-31,GNB,medianas_empresas,311.000000
2020-01-31,GNB,microempresas,6.000000
2020-01-31,GNB,pequenas_empresas,270.000000
2020-01-31,ICBC,corporativo,29.000000
2020-01-31,ICBC,grandes_empresas,6.000000
2020-01-31,ICBC,medianas_empresas,4.000000
2020-01-31,INTERBANK,consumo,1043720.000000
2020-01-31,INTERBANK,corporativo,160.000000
2020-01-31,INTERBANK,grandes_empresas,780.000000
2020-01-31,INTERBANK,hipotecario,44128.000000
2020-01-31,INTERBANK,medianas_empresas,3895.000000
2020-01-31,INTERBANK,microempresas,1357.000000
2020-01-31,INTERBANK,pequenas_empresas,10604.000000
2020-01-31,MIBANCO,consumo,176667.000000
2020-01-31,MIBANCO,hipotecario,6600.000000
2020-01-31,MIBANCO,medianas_empresas,2227.000000
2020-01-31,MIBANCO,microempresas,616209.000000
2020-01-31,MIBANCO,pequenas_empresas,176482.000000
2020-01-31,PICHINCHA,consumo,379127.000000
2020-01-31,PICHINCHA,corporativo,86.000000
2020-01-31,PICHINCHA,grandes_empresas,465.000000
2020-01-31,PICHINCHA,hipotecario,11312.000000
2020-01-31,PICHINCHA,medianas_empresas,1804.000000
2020-01-31,PICHINCHA,microempresas,27264.000000
2020-01-31,PICHINCHA,pequenas_empresas,11160.000000
2020-01-31,RIPLEY,consumo,470466.000000
2020-01-31,SANTANDER,consumo,33.000000
2020-01-31,SANTANDER,corporativo,102.000000
2020-01-31,SANTANDER,grandes_empresas,281.000000
2020-01-31,SANTANDER,medianas_empresas,114.000000
2020-01-31,SANTANDER,pequenas_empresas,3.000000
2020-01-31,SCOTIABANK,consumo,500978.000000
2020-01-31,SCOTIABANK,corporativo,260.000000
2020-01-31,SCOTIABANK,grandes_empresas,1071.000000
2020-01-31,SCOTIABANK,hipotecario,32770.000000
2020-01-31,SCOTIABANK,medianas_empresas,11562.000000
2020-01-31,SCOTIABANK,microempresas,2686.000000
2020-01-31,SCOTIABANK,pequenas_empresas,28317.000000
2020-02-29,ALFIN,consumo,255723.000000
2020-02-29,BANCOM,consumo,51696.000000
2020-02-29,BANCOM,corporativo,13.000000
2020-02-29,BANCOM,grandes_empresas,56.000000
2020-02-29,BANCOM,hipotecario,1044.000000
2020-02-29,BANCOM,medianas_empresas,96.000000
2020-02-29,BANCOM,microempresas,9.000000
2020-02-29,BANCOM,pequenas_empresas,14.000000
2020-02-29,BBVA,consumo,494735.000000
2020-02-29,BBVA,corporativo,297.000000
2020-02-29,BBVA,grandes_empresas,1783.000000
2020-02-29,BBVA,hipotecario,51330.000000
2020-02-29,BBVA,medianas_empresas,15721.000000
2020-02-29,BBVA,microempresas,3433.000000
2020-02-29,BBVA,pequenas_empresas,19198.000000
2020-02-29,BCP,consumo,966165.000000
2020-02-29,BCP,corporativo,558.000000
2020-02-29,BCP,grandes_empresas,2072.000000
2020-02-29,BCP,hipotecario,70958.000000
2020-02-29,BCP,medianas_empresas,22359.000000
2020-02-29,BCP,microempresas,36350.000000
2020-02-29,BCP,pequenas_empresas,53584.000000
2020-02-29,BIF,consumo,105601.000000
2020-02-29,BIF,corporativo,106.000000
2020-02-29,BIF,grandes_empresas,649.000000
2020-02-29,BIF,hipotecario,13602.000000
2020-02-29,BIF,medianas_empresas,2034.000000
2020-02-29,BIF,microempresas,1569.000000
2020-02-29,BIF,pequenas_empresas,905.000000
2020-02-29,CITIBANK,corporativo,35.000000
2020-02-29,CITIBANK,grandes_empresas,83.000000
2020-02-29,CITIBANK,medianas_empresas,13.000000
2020-02-29,CITIBANK,microempresas,10.000000
2020-02-29,CITIBANK,pequenas_empresas,12.000000
2020-02-29,FALABELLA,consumo,1130399.000000
2020-02-29,FALABELLA,grandes_empresas,1.000000
2020-02-29,FALABELLA,hipotecario,57.000000
2020-02-29,GNB,consumo,48517.000000
2020-02-29,GNB,corporativo,33.000000
2020-02-29,GNB,grandes_empresas,153.000000
2020-02-29,GNB,hipotecario,6964.000000
2020-02-29,GNB,medianas_empresas,298.000000
2020-02-29,GNB,microempresas,4.000000
2020-02-29,GNB,pequenas_empresas,267.000000
2020-02-29,ICBC,corporativo,27.000000
2020-02-29,ICBC,grandes_empresas,6.000000
2020-02-29,ICBC,medianas_empresas,4.000000
2020-02-29,INTERBANK,consumo,1043792.000000
2020-02-29,INTERBANK,corporativo,169.000000
2020-02-29,INTERBANK,grandes_empresas,780.000000
2020-02-29,INTERBANK,hipotecario,44267.000000
2020-02-29,INTERBANK,medianas_empresas,3998.000000
2020-02-29,INTERBANK,microempresas,1382.000000
2020-02-29,INTERBANK,pequenas_empresas,10690.000000
2020-02-29,MIBANCO,consumo,176151.000000
2020-02-29,MIBANCO,hipotecario,6639.000000
2020-02-29,MIBANCO,medianas_empresas,2279.000000
2020-02-29,MIBANCO,microempresas,616733.000000
2020-02-29,MIBANCO,pequenas_empresas,177822.000000
2020-02-29,PICHINCHA,consumo,380014.000000
2020-02-29,PICHINCHA,corporativo,43.000000
2020-02-29,PICHINCHA,grandes_empresas,466.000000
2020-02-29,PICHINCHA,hipotecario,11389.000000
2020-02-29,PICHINCHA,medianas_empresas,1808.000000
2020-02-29,PICHINCHA,microempresas,27343.000000
2020-02-29,PICHINCHA,pequenas_empresas,11079.000000
2020-02-29,RIPLEY,consumo,462219.000000
2020-02-29,SANTANDER,consumo,32.000000
2020-02-29,SANTANDER,corporativo,101.000000
2020-02-29,SANTANDER,grandes_empresas,275.000000
2020-02-29,SANTANDER,medianas_empresas,112.000000
2020-02-29,SANTANDER,pequenas_empresas,2.000000
2020-02-29,SCOTIABANK,consumo,506576.000000
2020-02-29,SCOTIABANK,corporativo,257.000000
2020-02-29,SCOTIABANK,grandes_empresas,1063.000000
2020-02-29,SCOTIABANK,hipotecario,32871.000000
2020-02-29,SCOTIABANK,medianas_empresas,11619.000000
2020-02-29,SCOTIABANK,microempresas,2764.000000
2020-02-29,SCOTIABANK,pequenas_empresas,28198.000000
2020-03-31,ALFIN,consumo,258224.000000
2020-03-31,BANCOM,consumo,51498.000000
2020-03-31,BANCOM,corporativo,11.000000
2020-03-31,BANCOM,grandes_empresas,51.000000
2020-03-31,BANCOM,hipotecario,1046.000000
2020-03-31,BANCOM,medianas_empresas,98.000000
2020-03-31,BANCOM,microempresas,6.000000
2020-03-31,BANCOM,pequenas_empresas,13.000000
2020-03-31,BBVA,consumo,488029.000000
2020-03-31,BBVA,corporativo,303.000000
2020-03-31,BBVA,grandes_empresas,1780.000000
2020-03-31,BBVA,hipotecario,51134.000000
2020-03-31,BBVA,medianas_empresas,15700.000000
2020-03-31,BBVA,microempresas,3404.000000
2020-03-31,BBVA,pequenas_empresas,19246.000000
2020-03-31,BCP,consumo,953655.000000
2020-03-31,BCP,corporativo,579.000000
2020-03-31,BCP,grandes_empresas,2071.000000
2020-03-31,BCP,hipotecario,70873.000000
2020-03-31,BCP,medianas_empresas,22370.000000
2020-03-31,BCP,microempresas,39361.000000
2020-03-31,BCP,pequenas_empresas,53602.000000
2020-03-31,BIF,consumo,106153.000000
2020-03-31,BIF,corporativo,109.000000
2020-03-31,BIF,grandes_empresas,657.000000
2020-03-31,BIF,hipotecario,13606.000000
2020-03-31,BIF,medianas_empresas,2024.000000
2020-03-31,BIF,microempresas,1628.000000
2020-03-31,BIF,pequenas_empresas,912.000000
2020-03-31,CITIBANK,corporativo,36.000000
2020-03-31,CITIBANK,grandes_empresas,85.000000
2020-03-31,CITIBANK,medianas_empresas,12.000000
2020-03-31,CITIBANK,microempresas,12.000000
2020-03-31,CITIBANK,pequenas_empresas,12.000000
2020-03-31,FALABELLA,consumo,1107274.000000
2020-03-31,FALABELLA,grandes_empresas,1.000000
2020-03-31,FALABELLA,hipotecario,55.000000
2020-03-31,GNB,consumo,48390.000000
2020-03-31,GNB,corporativo,36.000000
2020-03-31,GNB,grandes_empresas,149.000000
2020-03-31,GNB,hipotecario,6925.000000
2020-03-31,GNB,medianas_empresas,278.000000
2020-03-31,GNB,microempresas,5.000000
2020-03-31,GNB,pequenas_empresas,263.000000
2020-03-31,ICBC,corporativo,27.000000
2020-03-31,ICBC,grandes_empresas,6.000000
2020-03-31,ICBC,medianas_empresas,4.000000
2020-03-31,INTERBANK,consumo,1027426.000000
2020-03-31,INTERBANK,corporativo,170.000000
2020-03-31,INTERBANK,grandes_empresas,768.000000
2020-03-31,INTERBANK,hipotecario,44152.000000
2020-03-31,INTERBANK,medianas_empresas,4016.000000
2020-03-31,INTERBANK,microempresas,1312.000000
2020-03-31,INTERBANK,pequenas_empresas,10578.000000
2020-03-31,MIBANCO,consumo,172739.000000
2020-03-31,MIBANCO,hipotecario,6497.000000
2020-03-31,MIBANCO,medianas_empresas,2336.000000
2020-03-31,MIBANCO,microempresas,606541.000000
2020-03-31,MIBANCO,pequenas_empresas,178411.000000
2020-03-31,PICHINCHA,consumo,377003.000000
2020-03-31,PICHINCHA,corporativo,37.000000
2020-03-31,PICHINCHA,grandes_empresas,468.000000
2020-03-31,PICHINCHA,hipotecario,11365.000000
2020-03-31,PICHINCHA,medianas_empresas,1783.000000
2020-03-31,PICHINCHA,microempresas,26568.000000
2020-03-31,PICHINCHA,pequenas_empresas,10854.000000
2020-03-31,RIPLEY,consumo,447123.000000
2020-03-31,SANTANDER,consumo,32.000000
2020-03-31,SANTANDER,corporativo,104.000000
2020-03-31,SANTANDER,grandes_empresas,285.000000
2020-03-31,SANTANDER,medianas_empresas,114.000000
2020-03-31,SANTANDER,pequenas_empresas,3.000000
2020-03-31,SCOTIABANK,consumo,501873.000000
2020-03-31,SCOTIABANK,corporativo,258.000000
2020-03-31,SCOTIABANK,grandes_empresas,1051.000000
2020-03-31,SCOTIABANK,hipotecario,32672.000000
2020-03-31,SCOTIABANK,medianas_empresas,11583.000000
2020-03-31,SCOTIABANK,microempresas,2674.000000
2020-03-31,SCOTIABANK,pequenas_empresas,27765.000000
2020-04-30,ALFIN,consumo,256812.000000
2020-04-30,BANCOM,consumo,51325.000000
2020-04-30,BANCOM,corporativo,10.000000
2020-04-30,BANCOM,grandes_empresas,56.000000
2020-04-30,BANCOM,hipotecario,1043.000000
2020-04-30,BANCOM,medianas_empresas,92.000000
2020-04-30,BANCOM,microempresas,7.000000
2020-04-30,BANCOM,pequenas_empresas,13.000000
2020-04-30,BBVA,consumo,474492.000000
2020-04-30,BBVA,corporativo,287.000000
2020-04-30,BBVA,grandes_empresas,1764.000000
2020-04-30,BBVA,hipotecario,51074.000000
2020-04-30,BBVA,medianas_empresas,15748.000000
2020-04-30,BBVA,microempresas,3444.000000
2020-04-30,BBVA,pequenas_empresas,19193.000000
2020-04-30,BCP,consumo,919341.000000
2020-04-30,BCP,corporativo,552.000000
2020-04-30,BCP,grandes_empresas,2001.000000
2020-04-30,BCP,hipotecario,70709.000000
2020-04-30,BCP,medianas_empresas,22416.000000
2020-04-30,BCP,microempresas,35615.000000
2020-04-30,BCP,pequenas_empresas,53192.000000
2020-04-30,BIF,consumo,103543.000000
2020-04-30,BIF,corporativo,108.000000
2020-04-30,BIF,grandes_empresas,657.000000
2020-04-30,BIF,hipotecario,13615.000000
2020-04-30,BIF,medianas_empresas,2034.000000
2020-04-30,BIF,microempresas,1646.000000
2020-04-30,BIF,pequenas_empresas,898.000000
2020-04-30,CITIBANK,corporativo,33.000000
2020-04-30,CITIBANK,grandes_empresas,83.000000
2020-04-30,CITIBANK,medianas_empresas,11.000000
2020-04-30,CITIBANK,microempresas,14.000000
2020-04-30,CITIBANK,pequenas_empresas,10.000000
2020-04-30,FALABELLA,consumo,1038374.000000
2020-04-30,FALABELLA,grandes_empresas,1.000000
2020-04-30,FALABELLA,hipotecario,55.000000
2020-04-30,FALABELLA,medianas_empresas,1.000000
2020-04-30,GNB,consumo,47863.000000
2020-04-30,GNB,corporativo,34.000000
2020-04-30,GNB,grandes_empresas,149.000000
2020-04-30,GNB,hipotecario,6913.000000
2020-04-30,GNB,medianas_empresas,277.000000
2020-04-30,GNB,microempresas,6.000000
2020-04-30,GNB,pequenas_empresas,260.000000
2020-04-30,ICBC,corporativo,31.000000
2020-04-30,ICBC,grandes_empresas,6.000000
2020-04-30,ICBC,medianas_empresas,4.000000
2020-04-30,INTERBANK,consumo,1001693.000000
2020-04-30,INTERBANK,corporativo,178.000000
2020-04-30,INTERBANK,grandes_empresas,765.000000
2020-04-30,INTERBANK,hipotecario,44058.000000
2020-04-30,INTERBANK,medianas_empresas,3957.000000
2020-04-30,INTERBANK,microempresas,1261.000000
2020-04-30,INTERBANK,pequenas_empresas,10429.000000
2020-04-30,MIBANCO,consumo,168079.000000
2020-04-30,MIBANCO,hipotecario,6277.000000
2020-04-30,MIBANCO,medianas_empresas,2419.000000
2020-04-30,MIBANCO,microempresas,590207.000000
2020-04-30,MIBANCO,pequenas_empresas,180511.000000
2020-04-30,PICHINCHA,consumo,364101.000000
2020-04-30,PICHINCHA,corporativo,33.000000
2020-04-30,PICHINCHA,grandes_empresas,470.000000
2020-04-30,PICHINCHA,hipotecario,11360.000000
2020-04-30,PICHINCHA,medianas_empresas,1768.000000
2020-04-30,PICHINCHA,microempresas,25888.000000
2020-04-30,PICHINCHA,pequenas_empresas,10877.000000
2020-04-30,RIPLEY,consumo,414351.000000
2020-04-30,SANTANDER,consumo,31.000000
2020-04-30,SANTANDER,corporativo,107.000000
2020-04-30,SANTANDER,grandes_empresas,283.000000
2020-04-30,SANTANDER,medianas_empresas,113.000000
2020-04-30,SANTANDER,pequenas_empresas,2.000000
2020-04-30,SCOTIABANK,consumo,484650.000000
2020-04-30,SCOTIABANK,corporativo,244.000000
2020-04-30,SCOTIABANK,grandes_empresas,1039.000000
2020-04-30,SCOTIABANK,hipotecario,32636.000000
2020-04-30,SCOTIABANK,medianas_empresas,11596.000000
2020-04-30,SCOTIABANK,microempresas,2505.000000
2020-04-30,SCOTIABANK,pequenas_empresas,27335.000000
2020-05-31,ALFIN,consumo,252422.000000
2020-05-31,BANCOM,consumo,51180.000000
2020-05-31,BANCOM,corporativo,11.000000
2020-05-31,BANCOM,grandes_empresas,54.000000
2020-05-31,BANCOM,hipotecario,1041.000000
2020-05-31,BANCOM,medianas_empresas,100.000000
2020-05-31,BANCOM,microempresas,11.000000
2020-05-31,BANCOM,pequenas_empresas,17.000000
2020-05-31,BBVA,consumo,468741.000000
2020-05-31,BBVA,corporativo,282.000000
2020-05-31,BBVA,grandes_empresas,1838.000000
2020-05-31,BBVA,hipotecario,51028.000000
2020-05-31,BBVA,medianas_empresas,16016.000000
2020-05-31,BBVA,microempresas,3745.000000
2020-05-31,BBVA,pequenas_empresas,20217.000000
2020-05-31,BCP,consumo,920707.000000
2020-05-31,BCP,corporativo,540.000000
2020-05-31,BCP,grandes_empresas,2104.000000
2020-05-31,BCP,hipotecario,70661.000000
2020-05-31,BCP,medianas_empresas,23835.000000
2020-05-31,BCP,microempresas,36981.000000
2020-05-31,BCP,pequenas_empresas,58923.000000
2020-05-31,BIF,consumo,102394.000000
2020-05-31,BIF,corporativo,106.000000
2020-05-31,BIF,grandes_empresas,660.000000
2020-05-31,BIF,hipotecario,13619.000000
2020-05-31,BIF,medianas_empresas,2038.000000
2020-05-31,BIF,microempresas,1663.000000
2020-05-31,BIF,pequenas_empresas,905.000000
2020-05-31,CITIBANK,corporativo,35.000000
2020-05-31,CITIBANK,grandes_empresas,74.000000
2020-05-31,CITIBANK,medianas_empresas,9.000000
2020-05-31,CITIBANK,microempresas,6.000000
2020-05-31,CITIBANK,pequenas_empresas,8.000000
2020-05-31,FALABELLA,consumo,1001993.000000
2020-05-31,FALABELLA,grandes_empresas,1.000000
2020-05-31,FALABELLA,hipotecario,54.000000
2020-05-31,FALABELLA,medianas_empresas,1.000000
2020-05-31,GNB,consumo,47334.000000
2020-05-31,GNB,corporativo,30.000000
2020-05-31,GNB,grandes_empresas,152.000000
2020-05-31,GNB,hipotecario,6897.000000
2020-05-31,GNB,medianas_empresas,268.000000
2020-05-31,GNB,microempresas,6.000000
2020-05-31,GNB,pequenas_empresas,257.000000
2020-05-31,ICBC,corporativo,28.000000
2020-05-31,ICBC,grandes_empresas,6.000000
2020-05-31,ICBC,medianas_empresas,4.000000
2020-05-31,INTERBANK,consumo,988090.000000
2020-05-31,INTERBANK,corporativo,196.000000
2020-05-31,INTERBANK,grandes_empresas,820.000000
2020-05-31,INTERBANK,hipotecario,44000.000000
2020-05-31,INTERBANK,medianas_empresas,4126.000000
2020-05-31,INTERBANK,microempresas,1174.000000
2020-05-31,INTERBANK,pequenas_empresas,10480.000000
2020-05-31,MIBANCO,consumo,161887.000000
2020-05-31,MIBANCO,hipotecario,6112.000000
2020-05-31,MIBANCO,medianas_empresas,2490.000000
2020-05-31,MIBANCO,microempresas,570024.000000
2020-05-31,MIBANCO,pequenas_empresas,182592.000000
2020-05-31,PICHINCHA,consumo,358766.000000
2020-05-31,PICHINCHA,corporativo,41.000000
2020-05-31,PICHINCHA,grandes_empresas,474.000000
2020-05-31,PICHINCHA,hipotecario,11369.000000
2020-05-31,PICHINCHA,medianas_empresas,1764.000000
2020-05-31,PICHINCHA,microempresas,25513.000000
2020-05-31,PICHINCHA,pequenas_empresas,11016.000000
2020-05-31,RIPLEY,consumo,401397.000000
2020-05-31,SANTANDER,consumo,31.000000
2020-05-31,SANTANDER,corporativo,108.000000
2020-05-31,SANTANDER,grandes_empresas,279.000000
2020-05-31,SANTANDER,medianas_empresas,113.000000
2020-05-31,SANTANDER,pequenas_empresas,2.000000
2020-05-31,SCOTIABANK,consumo,477287.000000
2020-05-31,SCOTIABANK,corporativo,254.000000
2020-05-31,SCOTIABANK,grandes_empresas,1047.000000
2020-05-31,SCOTIABANK,hipotecario,32640.000000
2020-05-31,SCOTIABANK,medianas_empresas,11688.000000
2020-05-31,SCOTIABANK,microempresas,2450.000000
2020-05-31,SCOTIABANK,pequenas_empresas,27090.000000
2020-06-30,ALFIN,consumo,240953.000000
2020-06-30,BANCOM,consumo,50963.000000
2020-06-30,BANCOM,corporativo,11.000000
2020-06-30,BANCOM,grandes_empresas,57.000000
2020-06-30,BANCOM,hipotecario,1039.000000
2020-06-30,BANCOM,medianas_empresas,121.000000
2020-06-30,BANCOM,microempresas,14.000000
2020-06-30,BANCOM,pequenas_empresas,25.000000
2020-06-30,BBVA,consumo,467874.000000
2020-06-30,BBVA,corporativo,283.000000
2020-06-30,BBVA,grandes_empresas,1896.000000
2020-06-30,BBVA,hipotecario,50812.000000
2020-06-30,BBVA,medianas_empresas,16490.000000
2020-06-30,BBVA,microempresas,3899.000000
2020-06-30,BBVA,pequenas_empresas,21177.000000
2020-06-30,BCP,consumo,927985.000000
2020-06-30,BCP,corporativo,547.000000
2020-06-30,BCP,grandes_empresas,2117.000000
2020-06-30,BCP,hipotecario,70652.000000
2020-06-30,BCP,medianas_empresas,24659.000000
2020-06-30,BCP,microempresas,38357.000000
2020-06-30,BCP,pequenas_empresas,59999.000000
2020-06-30,BIF,consumo,102040.000000
2020-06-30,BIF,corporativo,107.000000
2020-06-30,BIF,grandes_empresas,658.000000
2020-06-30,BIF,hipotecario,13626.000000
2020-06-30,BIF,medianas_empresas,1994.000000
2020-06-30,BIF,microempresas,1647.000000
2020-06-30,BIF,pequenas_empresas,897.000000
2020-06-30,CITIBANK,corporativo,33.000000
2020-06-30,CITIBANK,grandes_empresas,78.000000
2020-06-30,CITIBANK,medianas_empresas,11.000000
2020-06-30,CITIBANK,microempresas,5.000000
2020-06-30,CITIBANK,pequenas_empresas,8.000000
2020-06-30,FALABELLA,consumo,980442.000000
2020-06-30,FALABELLA,hipotecario,53.000000
2020-06-30,FALABELLA,medianas_empresas,1.000000
2020-06-30,GNB,consumo,46692.000000
2020-06-30,GNB,corporativo,31.000000
2020-06-30,GNB,grandes_empresas,139.000000
2020-06-30,GNB,hipotecario,6860.000000
2020-06-30,GNB,medianas_empresas,261.000000
2020-06-30,GNB,microempresas,6.000000
2020-06-30,GNB,pequenas_empresas,257.000000
2020-06-30,ICBC,corporativo,29.000000
2020-06-30,ICBC,grandes_empresas,6.000000
2020-06-30,ICBC,medianas_empresas,4.000000
2020-06-30,INTERBANK,consumo,983284.000000
2020-06-30,INTERBANK,corporativo,188.000000
2020-06-30,INTERBANK,grandes_empresas,831.000000
2020-06-30,INTERBANK,hipotecario,43961.000000
2020-06-30,INTERBANK,medianas_empresas,4213.000000
2020-06-30,INTERBANK,microempresas,1226.000000
2020-06-30,INTERBANK,pequenas_empresas,10970.000000
2020-06-30,MIBANCO,consumo,153242.000000
2020-06-30,MIBANCO,hipotecario,5854.000000
2020-06-30,MIBANCO,medianas_empresas,2557.000000
2020-06-30,MIBANCO,microempresas,542829.000000
2020-06-30,MIBANCO,pequenas_empresas,182868.000000
2020-06-30,PICHINCHA,consumo,355434.000000
2020-06-30,PICHINCHA,corporativo,36.000000
2020-06-30,PICHINCHA,grandes_empresas,465.000000
2020-06-30,PICHINCHA,hipotecario,11383.000000
2020-06-30,PICHINCHA,medianas_empresas,1735.000000
2020-06-30,PICHINCHA,microempresas,24544.000000
2020-06-30,PICHINCHA,pequenas_empresas,10982.000000
2020-06-30,RIPLEY,consumo,392285.000000
2020-06-30,SANTANDER,consumo,31.000000
2020-06-30,SANTANDER,corporativo,109.000000
2020-06-30,SANTANDER,grandes_empresas,281.000000
2020-06-30,SANTANDER,medianas_empresas,110.000000
2020-06-30,SANTANDER,pequenas_empresas,2.000000
2020-06-30,SCOTIABANK,consumo,469888.000000
2020-06-30,SCOTIABANK,corporativo,252.000000
2020-06-30,SCOTIABANK,grandes_empresas,1033.000000
2020-06-30,SCOTIABANK,hipotecario,32605.000000
2020-06-30,SCOTIABANK,medianas_empresas,11724.000000
2020-06-30,SCOTIABANK,microempresas,2433.000000
2020-06-30,SCOTIABANK,pequenas_empresas,26642.000000
2020-07-31,ALFIN,consumo,234162.000000
2020-07-31,BANCOM,consumo,50792.000000
2020-07-31,BANCOM,corporativo,10.000000
2020-07-31,BANCOM,grandes_empresas,49.000000
2020-07-31,BANCOM,hipotecario,1037.000000
2020-07-31,BANCOM,medianas_empresas,119.000000
2020-07-31,BANCOM,microempresas,19.000000
2020-07-31,BANCOM,pequenas_empresas,28.000000
2020-07-31,BBVA,consumo,462265.000000
2020-07-31,BBVA,corporativo,286.000000
2020-07-31,BBVA,grandes_empresas,1932.000000
2020-07-31,BBVA,hipotecario,50556.000000
2020-07-31,BBVA,medianas_empresas,17311.000000
2020-07-31,BBVA,microempresas,4648.000000
2020-07-31,BBVA,pequenas_empresas,24019.000000
2020-07-31,BCP,consumo,913573.000000
2020-07-31,BCP,corporativo,585.000000
2020-07-31,BCP,grandes_empresas,2257.000000
2020-07-31,BCP,hipotecario,70302.000000
2020-07-31,BCP,medianas_empresas,25187.000000
2020-07-31,BCP,microempresas,34485.000000
2020-07-31,BCP,pequenas_empresas,60283.000000
2020-07-31,BIF,consumo,101347.000000
2020-07-31,BIF,corporativo,107.000000
2020-07-31,BIF,grandes_empresas,647.000000
2020-07-31,BIF,hipotecario,13635.000000
2020-07-31,BIF,medianas_empresas,1941.000000
2020-07-31,BIF,microempresas,1645.000000
2020-07-31,BIF,pequenas_empresas,874.000000
2020-07-31,CITIBANK,corporativo,31.000000
2020-07-31,CITIBANK,grandes_empresas,84.000000
2020-07-31,CITIBANK,medianas_empresas,9.000000
2020-07-31,CITIBANK,microempresas,10.000000
2020-07-31,CITIBANK,pequenas_empresas,10.000000
2020-07-31,FALABELLA,consumo,971282.000000
2020-07-31,FALABELLA,hipotecario,53.000000
2020-07-31,FALABELLA,medianas_empresas,1.000000
2020-07-31,GNB,consumo,46194.000000
2020-07-31,GNB,corporativo,26.000000
2020-07-31,GNB,grandes_empresas,142.000000
2020-07-31,GNB,hipotecario,6817.000000
2020-07-31,GNB,medianas_empresas,247.000000
2020-07-31,GNB,microempresas,5.000000
2020-07-31,GNB,pequenas_empresas,258.000000
2020-07-31,ICBC,corporativo,30.000000
2020-07-31,ICBC,grandes_empresas,6.000000
2020-07-31,ICBC,medianas_empresas,3.000000
2020-07-31,INTERBANK,consumo,976014.000000
2020-07-31,INTERBANK,corporativo,192.000000
2020-07-31,INTERBANK,grandes_empresas,842.000000
2020-07-31,INTERBANK,hipotecario,43907.000000
2020-07-31,INTERBANK,medianas_empresas,4501.000000
2020-07-31,INTERBANK,microempresas,1600.000000
2020-07-31,INTERBANK,pequenas_empresas,12623.000000
2020-07-31,MIBANCO,consumo,143799.000000
2020-07-31,MIBANCO,hipotecario,5685.000000
2020-07-31,MIBANCO,medianas_empresas,2618.000000
2020-07-31,MIBANCO,microempresas,519934.000000
2020-07-31,MIBANCO,pequenas_empresas,183013.000000
2020-07-31,PICHINCHA,consumo,352849.000000
2020-07-31,PICHINCHA,corporativo,42.000000
2020-07-31,PICHINCHA,grandes_empresas,464.000000
2020-07-31,PICHINCHA,hipotecario,11362.000000
2020-07-31,PICHINCHA,medianas_empresas,1693.000000
2020-07-31,PICHINCHA,microempresas,24748.000000
2020-07-31,PICHINCHA,pequenas_empresas,11063.000000
2020-07-31,RIPLEY,consumo,393874.000000
2020-07-31,SANTANDER,consumo,31.000000
2020-07-31,SANTANDER,corporativo,107.000000
2020-07-31,SANTANDER,grandes_empresas,282.000000
2020-07-31,SANTANDER,medianas_empresas,111.000000
2020-07-31,SANTANDER,pequenas_empresas,5.000000
2020-07-31,SCOTIABANK,consumo,463815.000000
2020-07-31,SCOTIABANK,corporativo,256.000000
2020-07-31,SCOTIABANK,grandes_empresas,1031.000000
2020-07-31,SCOTIABANK,hipotecario,32669.000000
2020-07-31,SCOTIABANK,medianas_empresas,11806.000000
2020-07-31,SCOTIABANK,microempresas,2552.000000
2020-07-31,SCOTIABANK,pequenas_empresas,26446.000000
2020-08-31,ALFIN,consumo,226490.000000
2020-08-31,BANCOM,consumo,50590.000000
2020-08-31,BANCOM,corporativo,10.000000
2020-08-31,BANCOM,grandes_empresas,46.000000
2020-08-31,BANCOM,hipotecario,1033.000000
2020-08-31,BANCOM,medianas_empresas,135.000000
2020-08-31,BANCOM,microempresas,26.000000
2020-08-31,BANCOM,pequenas_empresas,35.000000
