fecha,entidad_id,tipo_credito,atrasados,refinanciados_reestructurados,vigentes,directos
2020-10-31,FALABELLA,medianas_empresas,0.000000,0.000000,0.011000,0.011000
2020-10-31,GNB,consumo,20356.447730,5877.283420,1352192.591270,1378426.322420
2020-10-31,GNB,corporativo,0.000000,8792.330000,492181.406000,500973.736000
2020-10-31,GNB,grandes_empresas,10688.566000,23860.464000,266447.059000,300996.089000
2020-10-31,GNB,hipotecario,78927.516000,4241.878000,800019.039000,883188.433000
2020-10-31,GNB,medianas_empresas,80151.762000,94864.896000,249601.971000,424618.629000
2020-10-31,GNB,microempresas,2.730000,0.000000,11.835000,14.565000
2020-10-31,GNB,pequenas_empresas,2119.225000,49.535000,15471.969000,17640.729000
2020-10-31,ICBC,corporativo,0.000000,0.000000,581110.159000,581110.159000
2020-10-31,ICBC,grandes_empresas,0.000000,0.000000,47629.526000,47629.526000
2020-10-31,ICBC,medianas_empresas,0.000000,0.000000,56741.995000,56741.995000
2020-10-31,INTERBANK,consumo,754322.882210,210485.427240,10956983.565400,11921791.874850
2020-10-31,INTERBANK,corporativo,0.000000,0.000000,8514748.022000,8514748.022000
2020-10-31,INTERBANK,grandes_empresas,125597.631000,1503.276000,7023214.834000,7150315.741000
2020-10-31,INTERBANK,hipotecario,316664.292000,23721.935000,7234888.756000,7575274.983000
2020-10-31,INTERBANK,medianas_empresas,144158.108000,23590.545000,4718680.804000,4886429.457000
2020-10-31,INTERBANK,microempresas,1700.354000,159.450000,215432.223000,217292.027000
2020-10-31,INTERBANK,pequenas_empresas,71200.988000,21201.112000,1963566.697000,2055968.797000
2020-10-31,MIBANCO,consumo,29585.821870,6102.912940,511771.469460,547460.204270
2020-10-31,MIBANCO,hipotecario,31137.312000,2003.447000,429754.845000,462895.604000
2020-10-31,MIBANCO,medianas_empresas,33254.925000,107.408000,413507.568000,446869.901000
2020-10-31,MIBANCO,microempresas,159444.716000,21722.377000,3761022.757000,3942189.850000
2020-10-31,MIBANCO,pequenas_empresas,590331.305000,90558.416000,6559571.715000,7240461.436000
2020-10-31,PICHINCHA,consumo,88381.818570,61867.032740,2507228.653970,2657477.505280
2020-10-31,PICHINCHA,corporativo,2.342000,11217.143000,561896.003000,573115.488000
2020-10-31,PICHINCHA,grandes_empresas,53711.147000,65029.942000,1765982.928000,1884724.017000
2020-10-31,PICHINCHA,hipotecario,44588.689000,3246.782000,1079169.779000,1127005.250000
2020-10-31,PICHINCHA,medianas_empresas,171235.912000,174842.629000,1263823.628000,1609902.169000
2020-10-31,PICHINCHA,microempresas,7218.948000,1267.296000,163252.663000,171738.907000
2020-10-31,PICHINCHA,pequenas_empresas,30223.691000,8612.864000,461246.418000,500082.973000
2020-10-31,RIPLEY,consumo,95031.507990,87105.746550,1430080.334450,1612217.588990
2020-10-31,SANTANDER,consumo,0.000000,0.000000,2144.422530,2144.422530
2020-10-31,SANTANDER,corporativo,1.612000,10671.066000,2029996.486000,2040669.164000
2020-10-31,SANTANDER,grandes_empresas,15935.234000,5048.437000,2023113.598000,2044097.269000
2020-10-31,SANTANDER,medianas_empresas,21621.701000,2669.052000,724988.467000,749279.220000
2020-10-31,SANTANDER,pequenas_empresas,0.000000,0.000000,540.125000,540.125000
2020-10-31,SCOTIABANK,consumo,451130.185880,236659.429250,8278824.595320,8966614.210450
2020-10-31,SCOTIABANK,corporativo,207789.479000,37166.836000,15000389.364000,15245345.679000
2020-10-31,SCOTIABANK,grandes_empresas,168468.989000,56684.614000,8055538.805000,8280692.408000
2020-10-31,SCOTIABANK,hipotecario,420284.714000,189525.603000,7358317.025000,7968127.342000
2020-10-31,SCOTIABANK,medianas_empresas,745531.881000,133944.847000,6998032.483000,7877509.211000
2020-10-31,SCOTIABANK,microempresas,4683.495000,1681.074000,208001.009000,214365.578000
2020-10-31,SCOTIABANK,pequenas_empresas,333990.323000,112717.996000,2268141.952000,2714850.271000
2020-11-30,ALFIN,consumo,55558.758460,0.000000,291485.932900,347044.691360
2020-11-30,BANCOM,consumo,30623.165580,38428.526080,1348295.264000,1417346.955660
2020-11-30,BANCOM,corporativo,0.116000,0.000000,49358.476000,49358.592000
2020-11-30,BANCOM,grandes_empresas,5684.977000,28548.537000,85334.297000,119567.811000
2020-11-30,BANCOM,hipotecario,4217.091000,41.854000,79025.328000,83284.273000
2020-11-30,BANCOM,medianas_empresas,17473.133000,447.697000,95381.653000,113302.483000
2020-11-30,BANCOM,microempresas,9.497000,0.000000,5447.199000,5456.696000
2020-11-30,BANCOM,pequenas_empresas,59.441000,231.148000,9464.127000,9754.716000
2020-11-30,BBVA,consumo,303278.934500,82978.908510,6107314.475220,6493572.318230
2020-11-30,BBVA,corporativo,8092.861000,66069.261000,13142498.929000,13216661.051000
2020-11-30,BBVA,grandes_empresas,134703.909000,406705.883000,12650208.199000,13191617.991000
2020-11-30,BBVA,hipotecario,354261.831000,355720.884000,12868302.735000,13578285.450000
2020-11-30,BBVA,medianas_empresas,1238702.558000,787915.026000,17383993.226000,19410610.810000
2020-11-30,BBVA,microempresas,2457.873000,882.213000,230873.748000,234213.834000
2020-11-30,BBVA,pequenas_empresas,160026.141000,56110.506000,3817499.780000,4033636.427000
2020-11-30,BCP,consumo,822973.889390,513924.808560,11612635.937900,12949534.635850
2020-11-30,BCP,corporativo,259750.094000,47174.167000,26141898.009000,26448822.270000
2020-11-30,BCP,grandes_empresas,145225.915000,398408.637000,20883988.190000,21427622.742000
2020-11-30,BCP,hipotecario,494783.681000,68268.810000,16611837.170000,17174889.661000
2020-11-30,BCP,medianas_empresas,1412787.946000,342352.179000,25399657.962000,27154798.087000
2020-11-30,BCP,microempresas,14277.088000,1494.273000,570315.445000,586086.806000
2020-11-30,BCP,pequenas_empresas,470264.997000,149886.980000,7029720.758000,7649872.735000
2020-11-30,BIF,consumo,93373.867380,3811.788630,1632064.561610,1729250.217620
2020-11-30,BIF,corporativo,0.322000,0.000000,2761778.939000,2761779.261000
2020-11-30,BIF,grandes_empresas,47353.902000,120168.722000,3236582.543000,3404105.167000
2020-11-30,BIF,hipotecario,84671.277000,18994.402000,1979395.196000,2083060.875000
2020-11-30,BIF,medianas_empresas,149935.694000,101878.838000,1820591.245000,2072405.777000
2020-11-30,BIF,microempresas,906.480000,4.618000,19030.646000,19941.744000
2020-11-30,BIF,pequenas_empresas,7307.734000,1734.485000,26384.279000,35426.498000
2020-11-30,CITIBANK,corporativo,0.000000,0.000000,815945.994000,815945.994000
2020-11-30,CITIBANK,grandes_empresas,0.000000,0.000000,827347.233000,827347.233000
2020-11-30,CITIBANK,medianas_empresas,0.000000,0.000000,57131.967000,57131.967000
2020-11-30,CITIBANK,microempresas,0.000000,0.000000,101.840000,101.840000
2020-11-30,CITIBANK,pequenas_empresas,0.000000,0.000000,154.534000,154.534000
2020-11-30,FALABELLA,consumo,123831.098370,178915.664710,2319893.519400,2622640.282480
2020-11-30,FALABELLA,grandes_empresas,0.000000,0.000000,0.201000,0.201000
2020-11-30,FALABELLA,hipotecario,167.783000,0.000000,2014.762000,2182.545000
2020-11-30,GNB,consumo,20513.078390,6022.362310,1372513.712450,1399049.153150
2020-11-30,GNB,corporativo,0.000000,8792.330000,421426.280000,430218.610000
2020-11-30,GNB,grandes_empresas,10841.704000,24452.830000,261649.792000,296944.326000
2020-11-30,GNB,hipotecario,69253.166000,4916.091000,807215.216000,881384.473000
2020-11-30,GNB,medianas_empresas,80712.299000,94711.201000,219863.020000,395286.520000
2020-11-30,GNB,microempresas,2.730000,0.000000,9.758000,12.488000
2020-11-30,GNB,pequenas_empresas,2075.976000,46.423000,14989.251000,17111.650000
2020-11-30,ICBC,corporativo,0.000000,0.000000,571936.280000,571936.280000
2020-11-30,ICBC,grandes_empresas,0.000000,0.000000,58227.187000,58227.187000
2020-11-30,ICBC,medianas_empresas,0.000000,0.000000,56647.765000,56647.765000
2020-11-30,INTERBANK,consumo,873362.154300,208471.974530,10675740.964770,11757575.093600
2020-11-30,INTERBANK,corporativo,0.000000,0.000000,8366108.085000,8366108.085000
2020-11-30,INTERBANK,grandes_empresas,125722.719000,2743.062000,7031294.574000,7159760.355000
2020-11-30,INTERBANK,hipotecario,334437.632000,23294.673000,7292330.464000,7650062.769000
2020-11-30,INTERBANK,medianas_empresas,144946.582000,36907.739000,4876364.754000,5058219.075000
2020-11-30,INTERBANK,microempresas,1756.845000,115.604000,200988.749000,202861.198000
2020-11-30,INTERBANK,pequenas_empresas,77795.563000,18810.405000,1774128.281000,1870734.249000
2020-11-30,MIBANCO,consumo,31944.794360,4580.192150,521186.519890,557711.506400
2020-11-30,MIBANCO,hipotecario,41002.627000,889.174000,423878.130000,465769.931000
2020-11-30,MIBANCO,medianas_empresas,34023.902000,452.648000,468999.110000,503475.660000
2020-11-30,MIBANCO,microempresas,158695.397000,20631.003000,3926213.610000,4105540.010000
2020-11-30,MIBANCO,pequenas_empresas,609578.093000,89005.745000,6559345.793000,7257929.631000
2020-11-30,PICHINCHA,consumo,93794.247660,66102.757010,2539528.428200,2699425.432870
2020-11-30,PICHINCHA,corporativo,0.277000,11217.143000,584248.002000,595465.422000
2020-11-30,PICHINCHA,grandes_empresas,56670.382000,68097.408000,1795027.407000,1919795.197000
2020-11-30,PICHINCHA,hipotecario,43875.334000,3066.862000,1084100.080000,1131042.276000
2020-11-30,PICHINCHA,medianas_empresas,173756.323000,168720.351000,1214265.157000,1556741.831000
2020-11-30,PICHINCHA,microempresas,6888.643000,1378.668000,179749.414000,188016.725000
2020-11-30,PICHINCHA,pequenas_empresas,29553.146000,9216.735000,456563.702000,495333.583000
2020-11-30,RIPLEY,consumo,151745.996990,104985.105640,1339350.846320,1596081.948950
2020-11-30,SANTANDER,consumo,0.000000,0.000000,2125.672670,2125.672670
2020-11-30,SANTANDER,corporativo,1.447000,10671.066000,1966311.958000,1976984.471000
2020-11-30,SANTANDER,grandes_empresas,16621.011000,5816.044000,1982020.920000,2004457.975000
2020-11-30,SANTANDER,medianas_empresas,21606.099000,1798.672000,741307.788000,764712.559000
2020-11-30,SANTANDER,pequenas_empresas,0.000000,0.000000,224.707000,224.707000
2020-11-30,SCOTIABANK,consumo,479686.600250,268126.591960,8172491.605500,8920304.797710
2020-11-30,SCOTIABANK,corporativo,208572.775000,37166.836000,14950209.578000,15195949.189000
2020-11-30,SCOTIABANK,grandes_empresas,167343.096000,59981.511000,8043898.434000,8271223.041000
2020-11-30,SCOTIABANK,hipotecario,418735.739000,195623.236000,7463885.917000,8078244.892000
2020-11-30,SCOTIABANK,medianas_empresas,785840.112000,141126.072000,6999329.602000,7926295.786000
2020-11-30,SCOTIABANK,microempresas,4768.730000,1627.340000,185130.453000,191526.523000
2020-11-30,SCOTIABANK,pequenas_empresas,381322.493000,108161.698000,1948238.914000,2437723.105000
2020-12-31,ALFIN,consumo,51607.259510,0.000000,282231.030430,333838.289940
2020-12-31,BANCOM,consumo,21689.115750,38631.558820,1346042.266460,1406362.941030
2020-12-31,BANCOM,corporativo,0.116000,0.000000,28206.685000,28206.801000
2020-12-31,BANCOM,grandes_empresas,2955.505000,32626.295000,82776.312000,118358.112000
2020-12-31,BANCOM,hipotecario,3897.594000,43.029000,79835.667000,83776.290000
2020-12-31,BANCOM,medianas_empresas,16614.417000,411.265000,103727.503000,120753.185000
2020-12-31,BANCOM,microempresas,9.605000,0.000000,4699.369000,4708.974000
2020-12-31,BANCOM,pequenas_empresas,103.318000,249.855000,6268.676000,6621.849000
2020-12-31,BBVA,consumo,322766.526220,82982.636720,6165726.256840,6571475.419780
2020-12-31,BBVA,corporativo,8033.076000,65887.803000,14007675.915000,14081596.794000
2020-12-31,BBVA,grandes_empresas,152032.882000,452126.445000,12058420.293000,12662579.620000
2020-12-31,BBVA,hipotecario,357844.568000,353053.113000,12850100.760000,13560998.441000
2020-12-31,BBVA,medianas_empresas,1262301.521000,788144.919000,17858889.169000,19909335.609000
2020-12-31,BBVA,microempresas,2461.759000,847.014000,169037.437000,172346.210000
2020-12-31,BBVA,pequenas_empresas,157149.175000,58954.193000,3197996.708000,3414100.076000
2020-12-31,BCP,consumo,779064.762620,537169.508210,11636907.241200,12953141.512030
2020-12-31,BCP,corporativo,258514.094000,1040.373000,25564528.278000,25824082.745000
2020-12-31,BCP,grandes_empresas,147560.014000,376371.003000,20789160.711000,21313091.728000
2020-12-31,BCP,hipotecario,517873.743000,72953.771000,16753676.397000,17344503.911000
2020-12-31,BCP,medianas_empresas,1440748.337000,362703.781000,25897750.734000,27701202.852000
2020-12-31,BCP,microempresas,14376.285000,1426.725000,480910.357000,496713.367000
2020-12-31,BCP,pequenas_empresas,460596.921000,156852.544000,6827320.699000,7444770.164000
2020-12-31,BIF,consumo,122948.215860,4593.800090,1588232.861620,1715774.877570
2020-12-31,BIF,corporativo,688.191000,0.000000,2760714.624000,2761402.815000
2020-12-31,BIF,grandes_empresas,39268.222000,126525.906000,3294650.543000,3460444.671000
2020-12-31,BIF,hipotecario,71834.417000,21271.369000,2007242.923000,2100348.709000
2020-12-31,BIF,medianas_empresas,142630.420000,115582.228000,1721697.432000,1979910.080000
2020-12-31,BIF,microempresas,554.673000,3.811000,19454.376000,20012.860000
2020-12-31,BIF,pequenas_empresas,6178.098000,3498.811000,28572.675000,38249.584000
2020-12-31,CITIBANK,corporativo,0.000000,0.000000,750733.715000,750733.715000
2020-12-31,CITIBANK,grandes_empresas,0.000000,0.000000,653749.443000,653749.443000
2020-12-31,CITIBANK,medianas_empresas,0.000000,0.000000,62132.143000,62132.143000
2020-12-31,CITIBANK,microempresas,0.000000,0.000000,157.135000,157.135000
2020-12-31,CITIBANK,pequenas_empresas,0.000000,0.000000,10.493000,10.493000
2020-12-31,FALABELLA,consumo,125463.766960,151609.182240,2398633.651800,2675706.601000
2020-12-31,FALABELLA,grandes_empresas,0.000000,0.000000,0.201000,0.201000
2020-12-31,FALABELLA,hipotecario,0.000000,0.000000,1731.578000,1731.578000
2020-12-31,FALABELLA,medianas_empresas,0.000000,0.000000,0.629000,0.629000
2020-12-31,GNB,consumo,14066.771150,6389.324020,1383731.998790,1404188.093960
2020-12-31,GNB,corporativo,0.000000,8792.330000,373139.266000,381931.596000
2020-12-31,GNB,grandes_empresas,10832.238000,24343.564000,251070.625000,286246.427000
2020-12-31,GNB,hipotecario,61742.667000,5622.663000,801393.134000,868758.464000
2020-12-31,GNB,medianas_empresas,39716.634000,69709.545000,233005.748000,342431.927000
2020-12-31,GNB,microempresas,2.730000,0.000000,3630.156000,3632.886000
2020-12-31,GNB,pequenas_empresas,1985.616000,43.272000,14351.936000,16380.824000
2020-12-31,ICBC,corporativo,0.000000,0.000000,556706.326000,556706.326000
2020-12-31,ICBC,grandes_empresas,0.000000,0.000000,58335.882000,58335.882000
2020-12-31,ICBC,medianas_empresas,0.000000,0.000000,56498.511000,56498.511000
2020-12-31,INTERBANK,consumo,753496.567890,208852.130580,10569100.981740,11531449.680210
2020-12-31,INTERBANK,corporativo,0.000000,0.000000,6968836.344000,6968836.344000
2020-12-31,INTERBANK,grandes_empresas,110052.264000,2478.014000,8057309.625000,8169839.903000
2020-12-31,INTERBANK,hipotecario,321192.751000,23921.696000,7409697.670000,7754812.117000
2020-12-31,INTERBANK,medianas_empresas,141746.528000,35255.431000,5049019.798000,5226021.757000
2020-12-31,INTERBANK,microempresas,1890.088000,112.065000,185229.516000,187231.669000
2020-12-31,INTERBANK,pequenas_empresas,83917.171000,16499.938000,1655245.356000,1755662.465000
2020-12-31,MIBANCO,consumo,31459.939460,4714.267370,528947.844420,565122.051250
2020-12-31,MIBANCO,hipotecario,40952.647000,975.694000,424774.737000,466703.078000
2020-12-31,MIBANCO,medianas_empresas,35929.112000,450.424000,500016.818000,536396.354000
2020-12-31,MIBANCO,microempresas,160523.591000,19824.614000,3897987.494000,4078335.699000
2020-12-31,MIBANCO,pequenas_empresas,650332.425000,88832.736000,6599283.609000,7338448.770000
2020-12-31,PICHINCHA,consumo,172873.171670,69502.250980,2525738.393820,2768113.816470
2020-12-31,PICHINCHA,corporativo,0.278000,11217.143000,556454.513000,567671.934000
2020-12-31,PICHINCHA,grandes_empresas,59957.770000,67780.015000,1743892.861000,1871630.646000
2020-12-31,PICHINCHA,hipotecario,51943.203000,2831.913000,1080010.528000,1134785.644000
2020-12-31,PICHINCHA,medianas_empresas,154657.142000,172871.285000,1214453.306000,1541981.733000
2020-12-31,PICHINCHA,microempresas,5864.900000,1426.806000,183857.913000,191149.619000
2020-12-31,PICHINCHA,pequenas_empresas,30314.179000,11628.709000,445812.474000,487755.362000
2020-12-31,RIPLEY,consumo,185198.093150,83529.664440,1320823.917790,1589551.675380
2020-12-31,SANTANDER,consumo,0.000000,0.000000,2127.882410,2127.882410
2020-12-31,SANTANDER,corporativo,1.447000,2559.283000,1810047.132000,1812607.862000
2020-12-31,SANTANDER,grandes_empresas,17002.078000,5239.868000,1960949.725000,1983191.671000
2020-12-31,SANTANDER,medianas_empresas,23514.983000,727.962000,712544.018000,736786.963000
2020-12-31,SANTANDER,pequenas_empresas,0.000000,0.000000,216.869000,216.869000
2020-12-31,SCOTIABANK,consumo,761280.262290,314604.362880,7753269.227580,8829153.852750
2020-12-31,SCOTIABANK,corporativo,209204.683000,37166.836000,14768055.668000,15014427.187000
2020-12-31,SCOTIABANK,grandes_empresas,181097.523000,42233.881000,7979437.027000,8202768.431000
2020-12-31,SCOTIABANK,hipotecario,404913.682000,209145.259000,7557272.865000,8171331.806000
2020-12-31,SCOTIABANK,medianas_empresas,782022.332000,142885.422000,7376550.015000,8301457.769000
2020-12-31,SCOTIABANK,microempresas,4720.351000,1343.473000,189282.284000,195346.108000
2020-12-31,SCOTIABANK,pequenas_empresas,394541.441000,113770.002000,1784528.413000,2292839.856000
2021-01-31,ALFIN,consumo,48955.101680,0.000000,273389.323920,322344.425600
2021-01-31,BANCOM,consumo,23283.794910,39640.035050,1328757.543870,1391681.373830
2021-01-31,BANCOM,corporativo,0.116000,0.000000,28021.369000,28021.485000
2021-01-31,BANCOM,grandes_empresas,16138.696000,20056.002000,81232.920000,117427.618000
2021-01-31,BANCOM,hipotecario,4739.130000,43.029000,78870.943000,83653.102000
2021-01-31,BANCOM,medianas_empresas,14925.581000,1962.126000,106791.776000,123679.483000
2021-01-31,BANCOM,microempresas,9.250000,0.000000,3459.281000,3468.531000
2021-01-31,BANCOM,pequenas_empresas,103.319000,206.203000,4655.546000,4965.068000
2021-01-31,BBVA,consumo,372774.830050,87406.142380,6165680.799580,6625861.772010
2021-01-31,BBVA,corporativo,8033.076000,65688.621000,14234959.383000,14308681.080000
2021-01-31,BBVA,grandes_empresas,155081.363000,451584.939000,12121261.735000,12727928.037000
2021-01-31,BBVA,hipotecario,357380.298000,355143.136000,12876188.150000,13588711.584000
2021-01-31,BBVA,medianas_empresas,1287557.401000,813964.121000,17162017.847000,19263539.369000
2021-01-31,BBVA,microempresas,2531.792000,845.840000,117749.453000,121127.085000
2021-01-31,BBVA,pequenas_empresas,160327.278000,62043.805000,2786986.344000,3009357.427000
2021-01-31,BCP,consumo,614264.106480,546819.313660,11627254.354300,12788337.774440
2021-01-31,BCP,corporativo,263579.864000,1040.373000,25087293.069000,25351913.306000
2021-01-31,BCP,grandes_empresas,162604.878000,377798.700000,20608810.940000,21149214.518000
2021-01-31,BCP,hipotecario,557711.850000,86520.773000,16886571.051000,17530803.674000
2021-01-31,BCP,medianas_empresas,1434920.615000,364947.899000,26091167.005000,27891035.519000
2021-01-31,BCP,microempresas,13842.151000,1372.652000,451091.955000,466306.758000
2021-01-31,BCP,pequenas_empresas,434665.408000,174620.124000,6422463.957000,7031749.489000
2021-01-31,BIF,consumo,129055.778870,5033.387100,1551413.723240,1685502.889210
2021-01-31,BIF,corporativo,4445.336000,0.000000,2745823.894000,2750269.230000
2021-01-31,BIF,grandes_empresas,41243.458000,130434.235000,3262913.809000,3434591.502000
2021-01-31,BIF,hipotecario,70573.752000,21611.233000,2036454.493000,2128639.478000
2021-01-31,BIF,medianas_empresas,150553.035000,103601.025000,1707298.116000,1961452.176000
2021-01-31,BIF,microempresas,521.510000,3.811000,11527.455000,12052.776000
2021-01-31,BIF,pequenas_empresas,5952.950000,3406.917000,32764.024000,42123.891000
2021-01-31,CITIBANK,corporativo,0.000000,0.000000,653635.020000,653635.020000
2021-01-31,CITIBANK,grandes_empresas,0.000000,0.000000,625836.019000,625836.019000
2021-01-31,CITIBANK,medianas_empresas,0.000000,0.000000,62055.242000,62055.242000
2021-01-31,CITIBANK,microempresas,0.000000,0.000000,134.520000,134.520000
2021-01-31,CITIBANK,pequenas_empresas,0.000000,0.000000,2.741000,2.741000
2021-01-31,FALABELLA,consumo,113062.449640,135208.984260,2267496.284960,2515767.718860
2021-01-31,FALABELLA,grandes_empresas,0.000000,0.000000,1.105000,1.105000
2021-01-31,FALABELLA,hipotecario,0.000000,0.000000,1355.988000,1355.988000
2021-01-31,FALABELLA,medianas_empresas,0.000000,0.000000,0.629000,0.629000
2021-01-31,GNB,consumo,13284.792030,6730.538900,1386145.375520,1406160.706450
2021-01-31,GNB,corporativo,0.000000,8792.330000,356555.809000,365348.139000
2021-01-31,GNB,grandes_empresas,13931.945000,20038.721000,251706.356000,285677.022000
2021-01-31,GNB,hipotecario,55068.179000,6424.231000,793014.145000,854506.555000
2021-01-31,GNB,medianas_empresas,46483.074000,69258.393000,239102.716000,354844.183000
2021-01-31,GNB,microempresas,1.371000,0.000000,8.549000,9.920000
2021-01-31,GNB,pequenas_empresas,2129.170000,40.109000,13659.573000,15828.852000
2021-01-31,ICBC,corporativo,0.000000,0.000000,635858.194000,635858.194000
2021-01-31,ICBC,grandes_empresas,0.000000,0.000000,59491.342000,59491.342000
2021-01-31,ICBC,medianas_empresas,0.000000,0.000000,56779.366000,56779.366000
2021-01-31,INTERBANK,consumo,660692.887920,205578.256690,10400632.556540,11266903.701150
2021-01-31,INTERBANK,corporativo,0.000000,0.000000,7086818.727000,7086818.727000
2021-01-31,INTERBANK,grandes_empresas,110464.581000,1937.508000,7854252.172000,7966654.261000
2021-01-31,INTERBANK,hipotecario,322324.088000,24162.668000,7483541.345000,7830028.101000
2021-01-31,INTERBANK,medianas_empresas,148360.558000,35158.148000,5187994.201000,5371512.907000
2021-01-31,INTERBANK,microempresas,1859.837000,113.151000,157175.935000,159148.923000
2021-01-31,INTERBANK,pequenas_empresas,89083.926000,15534.364000,1578234.184000,1682852.474000
2021-01-31,MIBANCO,consumo,33505.783810,4488.105460,533421.937510,571415.826780
2021-01-31,MIBANCO,hipotecario,40056.468000,961.071000,420539.161000,461556.700000
2021-01-31,MIBANCO,medianas_empresas,40149.597000,345.240000,500328.711000,540823.548000
2021-01-31,MIBANCO,microempresas,159630.998000,18277.534000,3537016.452000,3714924.984000
2021-01-31,MIBANCO,pequenas_empresas,696981.760000,86450.877000,6893433.483000,7676866.120000
2021-01-31,PICHINCHA,consumo,136179.005190,77575.426670,2532250.724550,2746005.156410
2021-01-31,PICHINCHA,corporativo,68.233000,11217.143000,547157.168000,558442.544000
2021-01-31,PICHINCHA,grandes_empresas,52923.469000,66580.661000,1782841.942000,1902346.072000
2021-01-31,PICHINCHA,hipotecario,55757.603000,2636.004000,1079311.233000,1137704.840000
2021-01-31,PICHINCHA,medianas_empresas,177518.031000,178445.565000,1219872.686000,1575836.282000
2021-01-31,PICHINCHA,microempresas,6755.486000,1613.110000,154701.562000,163070.158000
2021-01-31,PICHINCHA,pequenas_empresas,35989.842000,12947.788000,433916.362000,482853.992000
2021-01-31,RIPLEY,consumo,121184.212700,86039.473540,1220790.060040,1428013.746280
2021-01-31,SANTANDER,consumo,0.000000,0.000000,2227.948900,2227.948900
2021-01-31,SANTANDER,corporativo,1.447000,2577.333000,1896522.221000,1899101.001000
2021-01-31,SANTANDER,grandes_empresas,17702.511000,5754.427000,1924578.839000,1948035.777000
2021-01-31,SANTANDER,medianas_empresas,23961.896000,684.885000,696168.726000,720815.507000
2021-01-31,SANTANDER,pequenas_empresas,0.000000,0.000000,205.642000,205.642000
2021-01-31,SCOTIABANK,consumo,894962.986590,361497.213210,7481425.387490,8737885.587290
2021-01-31,SCOTIABANK,corporativo,210244.640000,37166.836000,15476207.983000,15723619.459000
2021-01-31,SCOTIABANK,grandes_empresas,211458.515000,35435.813000,8031849.943000,8278744.271000
2021-01-31,SCOTIABANK,hipotecario,434946.208000,211545.702000,7653644.449000,8300136.359000
2021-01-31,SCOTIABANK,medianas_empresas,788371.649000,150008.075000,7449310.824000,8387690.548000
2021-01-31,SCOTIABANK,microempresas,4562.201000,1415.681000,152619.606000,158597.488000
2021-01-31,SCOTIABANK,pequenas_empresas,394730.395000,119885.806000,1651884.789000,2166500.990000
2021-02-28,ALFIN,consumo,48148.821490,0.000000,280742.473440,328891.294930
2021-02-28,BANCOM,consumo,27540.232500,39227.557500,1312459.420970,1379227.210970
2021-02-28,BANCOM,corporativo,0.116000,0.000000,20086.130000,20086.246000
2021-02-28,BANCOM,grandes_empresas,19422.615000,16383.321000,83100.943000,118906.879000
2021-02-28,BANCOM,hipotecario,4020.041000,42.797000,79992.414000,84055.252000
2021-02-28,BANCOM,medianas_empresas,15309.708000,1988.100000,112241.753000,129539.561000
2021-02-28,BANCOM,microempresas,9.502000,0.000000,1684.388000,1693.890000
2021-02-28,BANCOM,pequenas_empresas,103.384000,206.770000,3420.283000,3730.437000
2021-02-28,BBVA,consumo,339608.653440,89987.610300,6137756.603720,6567352.867460
2021-02-28,BBVA,corporativo,8033.076000,65435.140000,14062898.264000,14136366.480000
2021-02-28,BBVA,grandes_empresas,157059.703000,472473.033000,12276756.477000,12906289.213000
2021-02-28,BBVA,hipotecario,355567.073000,352858.991000,12983631.086000,13692057.150000
2021-02-28,BBVA,medianas_empresas,1315669.988000,805382.422000,17120359.021000,19241411.431000
2021-02-28,BBVA,microempresas,2480.884000,843.384000,118537.486000,121861.754000
2021-02-28,BBVA,pequenas_empresas,167377.139000,62492.944000,2791999.103000,3021869.186000
2021-02-28,BCP,consumo,558417.431010,569077.694830,11511581.894880,12639077.020720
2021-02-28,BCP,corporativo,262658.641000,1040.373000,24802468.122000,25066167.136000
2021-02-28,BCP,grandes_empresas,160327.822000,375558.093000,20704468.654000,21240354.569000
2021-02-28,BCP,hipotecario,558054.058000,88552.773000,17008508.632000,17655115.463000
2021-02-28,BCP,medianas_empresas,1485572.882000,373031.485000,25931441.504000,27790045.871000
2021-02-28,BCP,microempresas,13925.616000,1312.638000,482725.212000,497963.466000
2021-02-28,BCP,pequenas_empresas,419730.002000,187628.739000,6464099.344000,7071458.085000
2021-02-28,BIF,consumo,110308.145510,5375.747200,1553050.664250,1668734.556960
2021-02-28,BIF,corporativo,4460.194000,0.000000,2484332.287000,2488792.481000
2021-02-28,BIF,grandes_empresas,43776.941000,131888.194000,3312105.229000,3487770.364000
2021-02-28,BIF,hipotecario,71623.027000,23949.634000,2065264.849000,2160837.510000
2021-02-28,BIF,medianas_empresas,153748.173000,112605.282000,1698167.196000,1964520.651000
2021-02-28,BIF,microempresas,435.946000,0.000000,951.294000,1387.240000
2021-02-28,BIF,pequenas_empresas,5693.796000,1502.123000,22680.342000,29876.261000
2021-02-28,CITIBANK,corporativo,0.000000,0.000000,576813.388000,576813.388000
2021-02-28,CITIBANK,grandes_empresas,0.000000,0.000000,619285.432000,619285.432000
2021-02-28,CITIBANK,medianas_empresas,0.000000,0.000000,74018.039000,74018.039000
2021-02-28,CITIBANK,microempresas,0.000000,0.000000,106.340000,106.340000
2021-02-28,CITIBANK,pequenas_empresas,0.000000,0.000000,6.166000,6.166000
2021-02-28,FALABELLA,consumo,90622.182620,124895.424470,2129698.530840,2345216.137930
2021-02-28,FALABELLA,grandes_empresas,0.000000,0.000000,2.345000,2.345000
